.\jfreechart\src\main\java\module-info.java, jfreechart.src.main.java, module-info, 0, 43
.\jfreechart\src\main\java\org\jfree\chart\annotations\AbstractAnnotation.java, jfreechart.src.main.java.org.jfree.chart.annotations, AbstractAnnotation, 2, 198
.\jfreechart\src\main\java\org\jfree\chart\annotations\AbstractXYAnnotation.java, jfreechart.src.main.java.org.jfree.chart.annotations, AbstractXYAnnotation, 2, 186
