C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\tp1-code\gr\spinellis\ckjm\ant\CkjmTask.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.tp1-code.gr.spinellis.ckjm.ant, CkjmTask, 2, 152
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\tp1-code\gr\spinellis\ckjm\ant\PrintXmlResults.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.tp1-code.gr.spinellis.ckjm.ant, PrintXmlResults, 2, 50
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\tp1-code\gr\spinellis\ckjm\ClassMetrics.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.tp1-code.gr.spinellis.ckjm, ClassMetrics, 3, 123
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\tp1-code\gr\spinellis\ckjm\ClassMetricsContainer.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.tp1-code.gr.spinellis.ckjm, ClassMetricsContainer, 4, 53
C:\Users\yanna\OneDrive\Documents\GitHub\IFT3913_TP1\tp1-code\gr\spinellis\ckjm\CkjmOutputHandler.java, Users.yanna.OneDrive.Documents.GitHub.IFT3913_TP1.tp1-code.gr.spinellis.ckjm, CkjmOutputHandler, 0, 32
